operon_id	chromosome	TSS_start	TSS_end	score	strand	RNAP1_promoter	RNAP1_body	spt45_r1_promoter	spt45_r1_body	elf1_r1_promoter	elf1_r1_body	cpsf1_r1_promoter	cpsf1_r1_body	RNAP2_promoter	RNAP2_body	spt45_r2_promoter	spt45_r2_body	elf1_r2_promoter	elf1_r2_body	cpsf1_r2_promoter	cpsf1_r2_body	EI_RNAP1	EI_RNAP2	EI_spt45_r1	EI_spt45_r2	EI_elf1_r1	EI_elf1_r2	EI_RNAPmean	EI_Spt45mean	EI_Elf1mean	EI_RNAPsd	EI_Spt45sd	EI_Elf1sd	TFB1_peakStart	TFB1_foldR1	TFB1_foldR2	TFEb_peakStart	TFEb_foldR1	TFEb_foldR2	first.cistron	Translation_Start	Translation_Stop	Transcription_Stop	Strand	Name	Synonym	Product	Expression.expon	Expression.stat	Expression.oxid	Expression.mock	qValue.expon.vs.stat	qValue.expon.vs.oxid	qValue.expon.vs.mock	qValue.stat.vs.oxid	qValue.stat.vs.mock	qValue.oxid.vs.mock	foldchange_ExpStat	foldchange_ExpOxid	foldchange_OxidMock	UTR	Name	Synonym	Product	Raw.Counts.h2o2.Replicate.1	Raw.Counts.h2o2.Replicate.2	Normalized.Counts.h2o2.Replicate.1	Normalized.Counts.h2o2.Replicate.2	RPKM.h2o2	Expression.h2o2	Raw.Counts.expon.Replicate.1	Raw.Counts.expon.Replicate.2	Normalized.Counts.expon.Replicate.1	Normalized.Counts.expon.Replicate.2	RPKM.expon	Expression.expon	Raw.Counts.stat.Replicate.1	Raw.Counts.stat.Replicate.2	Raw.Counts.stat.Replicate.3	Normalized.Counts.stat.Replicate.1	Normalized.Counts.stat.Replicate.2	Normalized.Counts.stat.Replicate.3	RPKM.stat	Expression.stat	pValue.h2o2.vs.expon	qValue.h2o2.vs.expon	pValue.h2o2.vs.stat	qValue.h2o2.vs.stat	pValue.expon.vs.stat	qValue.expon.vs.stat
ID_2133	gi|15896971|ref|NC_002754.1|	2871527	2871528	.	+	30.9060666666667	16.41696	32.2008	23.7486	18.6285066666667	20.58652	28.5458666666667	5.66464	9.91976	4.494392	10.41726	6.555008	1.71961066666667	1.651228	10.56588	3.006056	-0.912703056176185	-1.14217925468988	-0.439254063388834	-0.66830641633801	0.144187946694647	-0.0585426244614329	-1.02744115543303	-0.553780239863422	0.0428226611166071	0.162264176089942	0.161964472017097	0.143352161618286	2871539	5.79388	3.80563	2871542	3.67191	2.98459	2871528	2871528	2872829	NA	+	-	SSO3121	metabolite transport protein	11	728	7	11	0	1	1	0	0	1	-6.048363022	0.652076697	-0.652076697	0	SSO3121	SSO3121	Metabolite transport protein	352	223	9777	8824	5	7	648	495	14307	14848	12	11	16081	18604	14075	995460	893262	949608	301	726	0.847768263086978	1	0	0	0	0
ID_287	gi|15896971|ref|NC_002754.1|	352909	352910	.	+	7.20127333333333	2.439848	5.36422666666667	2.907072	3.5782	2.898956	3.40208	1.56041	9.8283	3.487788	9.10444	4.349892	1.60800933333333	1.2647928	5.51882666666667	3.09562	-1.56146075510306	-1.49462954462805	-0.883803396534039	-1.06559070011288	-0.303700591159669	-0.346374720244049	-1.52804514986556	-0.974697048323459	-0.325037655701859	0.0472568021217889	0.128543035094216	0.0301751660567954	352898	4.36322	3.65689	352907	2.54295	2.23249	352910	352910	353668	353778	+	-	SSO0403	hypothetical protein	510	180	335	467	1.04e-12	1	1	1.48e-05	3.59e-11	1	1.502500341	0.606336152	-0.479261454	0	SSO0403	SSO0403	hypothetical protein	10090	5656	280097	223714	264	331	16517	13476	364187	403594	547	505	2256	2759	2049	139665	132508	138303	74	180	0.953106924037148	1	7.15091430978949e-06	2.31642000482567e-05	1.04405776076478e-12	2.96276372767618e-12
ID_297	gi|15896971|ref|NC_002754.1|	369636	369637	.	+	16.14648	6.784412	17.2553133333333	8.86746	17.25104	8.65512	5.11877333333333	3.64248	8.89552	3.99574	9.68620666666667	5.29914	2.16734	1.431768	3.40794666666667	2.749316	-1.25092399680289	-1.15461623167396	-0.960447848945741	-0.870173541876567	-0.995057611873746	-0.59812775204616	-1.20277011423842	-0.915310695411154	-0.796592681959953	0.0680998738035858	0.0638335746955294	0.280671795539512	369626	2.49987	2.84652	369626	2.34126	2.79814	369637	369637	370518	370665	+	-	SSO0422	hypothetical protein	299	1051	322	300	8.31e-15	0.175437488	0.977105969	0.050030503	5.81e-05	1	-1.81354528	-0.106915204	0.102098188	0	SSO0422	SSO0422	hypothetical protein	8599	8206	238719	324559	242	319	11055	9334	243745	279547	320	296	14809	18597	14301	916683	892891	964860	435	1048	0.0437878300583969	0.180068051481888	0.022573868788716	0.0582207568676661	8.06583469066134e-15	2.40968746564575e-14
ID_327	gi|15896971|ref|NC_002754.1|	393597	393598	.	+	3.5659	1.2929	2.5016	1.123254	1.90812	1.238992	1.4843	1.1611224	2.70682666666667	0.9360908	2.08668666666667	0.8216704	0.918962666666667	0.8630696	1.176454	0.9674216	-1.46365555194933	-1.53188212475111	-1.15516692494924	-1.34458228320692	-0.622985031801164	-0.090529345993492	-1.49776883835022	-1.24987460407808	-0.356757188897328	0.0482434722852564	0.133936884284888	0.376503026115939	393561	4.52541	3.40386	393563	2.42553	2.32951	393598	393598	394158	NA	+	-	SSO0455	hypothetical protein	63	56	61	84	0.931494885	0.242756112	0.040902177	1	0.000635	1	0.169925001	0.046542586	-0.461580085	0	SSO0455	SSO0455	hypothetical protein	1548	633	42983	25062	49	60	1596	1178	35199	35282	68	62	525	634	464	32536	30467	31337	23	56	0.0495133611771427	0.20069673612558	0.0186844821817812	1	0.566912466144357	1
ID_357	gi|15896971|ref|NC_002754.1|	435744	435745	.	+	3.88964	0.6018896	2.8752	0.709138	2.54276666666667	0.8472276	2.93433333333333	0.69936	3.71729333333333	0.9162728	2.64275333333333	0.9852104	1.24812	0.9899792	2.99424	1.1212136	-2.6920658409786	-2.02040343843252	-2.01952400205655	-1.42353801214392	-1.58557758760477	-0.33428652939041	-2.35623463970556	-1.72153100710024	-0.95993205849759	0.474937039508382	0.421425734959397	0.884796392501465	435751	3.80486	3.27106	435752	2.2838	2.42493	435707	435745	438549	438549	+	leuS	SSO0504	leucyl-tRNA synthetase	20	81	37	23	3.71e-30	1	1	0.826351292	1.02e-07	1	-2.017921908	-0.887525271	0.68589141	0	SSO0504	SSO0504	leucyl-tRNA synthetase	2954	3229	82004	127740	27	37	2998	1686	66119	50501	23	20	1777	6629	3764	110024	318311	253998	34	81	2.86893506121748e-06	1	0.348024267548606	0.759214817714653	7.27043350740965e-30	2.62867125535032e-29
ID_378	gi|15896971|ref|NC_002754.1|	456947	456948	.	+	8.73008666666667	2.416788	8.93655333333333	2.58564	7.02973333333333	2.786388	5.49924	1.563728	8.21562	2.050352	7.72492	2.53608	1.94499333333333	1.503608	6.36698666666667	1.546832	-1.85290505024234	-2.00249784395117	-1.78919709539949	-1.60691973676441	-1.3350737981187	-0.371336713808428	-1.92770144709675	-1.69805841608195	-0.853205255963563	0.105778078848157	0.128889556347637	0.681465027596743	456951	4.53624	3.00727	456952	3.23074	2.61621	456948	456948	458195	NA	+	pgk	SSO0527	phosphoglycerate kinase	90	70	83	86	0.172303664	0.498964721	1	0.016181576	0.043974771	1	0.362570079	0.116813665	-0.051225323	0	SSO0527	SSO0527	phosphoglycerate kinase	3277	2881	90982	113959	62	82	5541	3402	122190	101897	99	89	1414	1826	1327	87534	87691	89570	29	70	0.15477462083178	0.508256863675329	0.0065863836234607	0.0176601311109674	0.0908604013723878	0.178004046238038
ID_384	gi|15896971|ref|NC_002754.1|	467477	467478	.	-	4.94767333333333	0.787384	2.86883333333333	0.6082072	0.798096666666667	0.6669164	1.05220666666667	0.791966	6.81891333333333	0.6709468	3.26046	0.464492	0.991417333333333	0.915362	1.01841866666667	0.772954	-2.65161094883911	-3.34527156527138	-2.23782935596172	-2.81134986633201	-0.25905757189002	-0.115150080552468	-2.99844125705524	-2.52458961114687	-0.187103826221244	0.490492125721304	0.405540242032407	0.101757962988328	467478	7.48243	8.77841	467477	6.24155	8.14517	467478	467478	467074	467074	-	-	SSO0539	hypothetical protein	6	12	23	7	1	1	1	1	1	1	-1	-1.938599455	1.716207034	0	SSO0539	SSO0539	hypothetical protein	412	189	11454	7483	18	23	90	113	1986	3408	6	6	71	154	56	4410	7394	3783	5	12	5.76389282712449e-32	1	8.24798810621285e-07	1	2.87057509056414e-06	1
ID_4	gi|15896971|ref|NC_002754.1|	3735	3736	.	+	12.6216266666667	1.620632	12.1703466666667	1.681572	6.95953333333333	1.982912	7.55104666666667	1.398624	9.11111333333333	1.601104	8.51	1.832904	1.69945333333333	1.1865796	6.96974	1.560776	-2.96126941821825	-2.50856033363737	-2.85548780584829	-2.21502790650854	-1.81136991703405	-0.518261861373653	-2.73491487592781	-2.53525785617841	-1.16481588920385	0.320113663611892	0.452873537901191	0.914365474964416	3704	4.49597	4.39115	3713	2.86108	2.98928	NA	3736	4458	4476	+	-	SSO0007	hypothetical protein	60	51	94	76	0.595568904	0.000575	0.137591462	1.48e-06	0.001381163	1	0.234465254	-0.647698256	0.306661338	0	SSO0007	SSO0007	hypothetical protein	2485	1680	69005	66450	73	93	1971	1451	43463	43478	65	60	533	730	644	33002	35055	43466	21	51	3.95288203039362e-05	0.000399523433786213	4.10375988756017e-07	1.39617535846719e-06	0.335785892964375	0.631220703380494
ID_408	gi|15896971|ref|NC_002754.1|	507259	507260	.	-	6.87909333333333	1.898596	5.67908666666667	2.449624	2.76585333333333	2.745524	1.85171333333333	0.8989144	8.04844666666667	2.204076	6.57564666666667	3.330232	1.39641333333333	1.184168	2.62105333333333	1.1471884	-1.85728548102527	-1.86853640181814	-1.21309860571181	-0.981510093985376	-0.0106431331507009	-0.237852264138803	-1.86291094142171	-1.09730434984859	-0.124247698644752	0.0079556023872331	0.163757807086661	0.16066111726919	507267	5.67906	5.34064	507267	5.40731	5.36841	NA	507260	506253	506253	-	ilvC-1	SSO0576	ketol-acid reductoisomerase	106	43	149	97	7.04e-11	0.01278585	1	7.84e-27	1.04e-09	0.298003093	1.3016557	-0.491248066	0.619255678	0	SSO0576	SSO0576	ketol-acid reductoisomerase	6223	3150	172761	124598	118	147	4855	3526	107053	105610	115	105	720	847	688	44616	40688	46444	18	43	0.00216862938172534	0.0141529208916373	2.49708758457157e-27	1.37582896473828e-26	2.58484841295024e-11	7.03377020062422e-11
ID_46	gi|15896971|ref|NC_002754.1|	47784	47785	.	+	6.28336	4.340568	5.55515333333333	4.443168	4.10076666666667	3.530904	3.46927333333333	2.811276	6.61825333333333	3.0729	5.08953333333333	3.080468	1.22900466666667	1.20768	4.47031333333333	2.940944	-0.533652396631014	-1.10684969743144	-0.32223804151174	-0.724383830603677	-0.215856059844841	-0.0252521606299966	-0.820251047031227	-0.523310936057709	-0.120554110237419	0.405311698353806	0.284360014492524	0.134777309655414	47782	3.56229	3.59643	47774	2.44891	2.49748	NA	47785	48516	48539	+	-	SSO0055	hypothetical protein	64	99	76	81	0.030563836	0.04600573	0.154451494	0.751315262	1	1	-0.62935662	-0.247927513	-0.091922489	0	SSO0055	SSO0055	hypothetical protein	2288	1194	63531	47262	60	75	2032	1608	44811	48177	68	63	1002	1534	1216	62078	73680	82044	41	99	0.00849689189164197	0.0435763170653731	0.350077887126927	0.763159987833419	0.0123169317310619	0.0255277020497975
ID_530	gi|15896971|ref|NC_002754.1|	681299	681300	.	-	22.8826666666667	2.919668	19.3804933333333	3.226672	13.9456066666667	4.176452	60.3604666666667	2.506444	19.45962	3.954184	16.61082	5.489016	2.89097333333333	2.014876	38.9242666666667	3.875792	-2.97037895615125	-2.29903162734434	-2.58648645872745	-1.59750384453497	-1.73946093401268	-0.520864246505163	-2.6347052917478	-2.09199515163121	-1.13016259025892	0.474714248730843	0.699316312971099	0.861677981268031	681291	5.40102	5.47246	681290	5.45119	5.80455	681300	681300	680593	NA	-	-	SSO0796	hypothetical protein	433	469	350	457	0.602560724	0.866674043	0.743067776	1	1	1	-0.115220898	0.307012103	-0.384839243	0	SSO0796	SSO0796	hypothetical protein	8748	6268	242847	247909	269	346	13592	10282	299693	307937	467	429	5032	6753	5304	311488	324260	357879	194	467	0.318888570348847	0.876054162229652	0.855205319581402	1	0.324725879500038	0.612649492656738
ID_543	gi|15896971|ref|NC_002754.1|	699057	699058	.	+	11.24988	2.965408	9.85292	4.019352	5.53612	3.403492	13.3300666666667	2.576384	18.5016	4.459328	17.1046666666667	5.798896	2.50165333333333	1.608376	23.1247333333333	3.988432	-1.92360709376403	-2.05275181476988	-1.2935884145422	-1.56053981966667	-0.70185949628538	-0.637277168173361	-1.98817945426696	-1.42706411710444	-0.66956833222937	0.0913191079776831	0.188763148810787	0.0456666021528232	699047	6.59875	8.35801	699054	5.99947	6.98073	699058	699058	699834	NA	+	-	SSO0814	hypothetical protein	282	173	164	266	0.007756031	1	1	0.211118879	0.001345027	1	0.704923125	0.781999348	-0.697730431	0	SSO0814	SSO0814	hypothetical protein	4531	3194	125785	126331	126	162	9547	7479	210498	223990	303	279	2010	2954	2029	124425	141831	136914	72	172	0.791573399921952	1	0.0965334281122362	0.232771930064594	0.00435557637064177	0.00914906156667196
ID_549	gi|15896971|ref|NC_002754.1|	708022	708023	.	-	7.98785333333333	1.130126	5.54588	0.8877556	2.94019333333333	0.7192684	5.42333333333333	1.0215124	9.6234	1.1660424	7.70284	0.9887536	1.15016333333333	0.6988896	8.22776666666667	1.202794	-2.82132421284279	-3.04492644690661	-2.6431819391663	-2.96170751111571	-2.03130889512138	-0.718702267546385	-2.9331253298747	-2.80244472514101	-1.37500558133388	0.158110655994985	0.225231591906748	0.928153047388685	708058	7.57314	7.28301	708075	2.79518	4.37678	708023	708023	705741	705741	-	-	SSO0825	hypothetical protein	10	4	12	16	1	1	1	1	1	1	1.321928095	-0.263034406	-0.415037499	0	SSO0825	SSO0825	hypothetical protein	1186	563	32939	22277	9	12	1049	818	23148	24524	11	10	165	241	145	10271	11603	9832	1	4	0.00209188812780001	1	4.28297681054118e-19	1	1.21043694242164e-10	1
ID_553	gi|15896971|ref|NC_002754.1|	710061	710062	.	+	20.62718	2.370008	15.7218266666667	2.625816	7.00550666666667	2.760452	29.3216666666667	2.195648	19.8588666666667	2.604636	14.9471333333333	3.437504	1.70907266666667	1.4324412	32.3145333333333	3.331672	-3.12158276570962	-2.93062961759739	-2.58193111900688	-2.12043552331245	-1.34358488088076	-0.25473781980211	-3.02610619165351	-2.35118332115967	-0.799161350341436	0.135024265919078	0.326326665203259	0.769931140563757	710068	18.9734	10.98423	710062	4.91025	5.33553	710062	710062	710967	710967	+	-	SSO0829	hypothetical protein	84	353	80	102	5.32e-35	0.338477422	0.289585906	4.68e-07	1.94e-08	1	-2.07120695	0.070389328	-0.350497247	0	SSO0829	SSO0829	hypothetical protein	2517	1883	69880	74483	61	79	3265	2637	71994	78986	90	83	4957	6902	4727	306835	331420	318959	147	352	0.102910831486748	0.364876330772491	1.28364887814595e-07	4.48484731500375e-07	2.21785926477017e-34	8.36872229239943e-34
ID_561	gi|15896971|ref|NC_002754.1|	722532	722533	.	+	6.30901333333333	1.207626	5.61338666666667	1.3306712	3.68106	1.1084212	7.45349333333333	1.34782	8.07394666666667	1.2378228	6.7542	1.344928	1.23083666666667	1.0520848	8.4883	1.850072	-2.38524067645635	-2.70546925603639	-2.07671730488293	-2.32825595897333	-1.73161505572321	-0.226388334127364	-2.54535496624637	-2.20248663192813	-0.979001694925287	0.226435800150784	0.177864688037858	1.06435602206362	722508	5.77086	6.4775	722532	2.26204	3.44378	722533	722533	723915	723915	+	-	SSO0842	transposase ISC1476	86	123	81	78	0.113471677	0.423193943	1	1	0.841516664	1	-0.516249751	0.086414752	0.054447784	0	SSO0842	SSO0842	Transposase ISC1476	3238	3332	89893	131783	60	80	5479	3852	120804	115373	93	85	3106	3260	2434	192280	156556	164258	51	123	0.121275222791514	0.419011951775787	0.835120449468661	1	0.0535191470071561	0.106593157155008
ID_565	gi|15896971|ref|NC_002754.1|	726438	726439	.	-	5.12405333333333	0.688444	3.56344	1.1240564	2.21754666666667	0.9994676	6.69182666666667	0.8089572	5.79518666666667	1.487052	4.68134	1.832896	1.14689333333333	1.079382	8.33194666666667	1.072608	-2.89587428063025	-1.96240003493415	-1.66455620775724	-1.35279662151405	-1.14973276069825	-0.0875256859870526	-2.4291371577822	-1.50867641463564	-0.618629223342651	0.660065969194707	0.220447317532471	0.751093825552613	726442	2.85502	2.72812	726444	2.1878	2.80141	726456	726456	725782	725743	-	-	SSO0845	hypothetical protein	144	47	125	113	3.48e-19	0.679474657	1	2.42e-15	1.2e-11	1	1.61533615	0.204140717	0.145605322	17	SSO6663	SSO6663	hypothetical protein	145	305	4033	12101	35	50	506	277	11168	8319	68	61	46	82	64	2851	3980	4348	9	23	0.118410284082128	0.411396444584445	3.79634071473241e-08	1	3.2250802666444e-09	8.31787478878543e-09
ID_567	gi|15896971|ref|NC_002754.1|	727823	727824	.	+	11.0119933333333	3.256884	9.2063	3.081588	5.81478	3.22152	17.4258866666667	2.661348	8.16912666666667	3.268968	7.00826	2.88148	1.58538666666667	1.0876632	13.2941133333333	2.838708	-1.75751140015202	-1.32134659843183	-1.57894746522643	-1.28224629240135	-0.851983057512391	-0.543602859812395	-1.53942899929193	-1.43059687881389	-0.697792958662393	0.308415089011237	0.209799411290615	0.218057728977315	727813	8.30152	11.31089	727831	2.59787	2.22788	727824	727824	728192	NA	+	-	SSO0847	hypothetical protein	77	324	103	117	4.16e-40	0.008145225	0.006985514	0.002438042	0.001026843	1	-2.073063462	-0.419713986	-0.183864192	0	SSO0847	SSO0847	hypothetical protein	1543	826	42845	32696	81	102	1215	1001	26800	29986	83	76	1709	2605	1894	105817	125109	127789	135	324	0.000793975233191641	0.00582935118142825	0.000590473504159643	0.00172757896470768	8.57485907360363e-44	3.59751163020595e-43
ID_665	gi|15896971|ref|NC_002754.1|	860973	860974	.	+	45.0266	11.359792	45.6195333333333	16.96708	33.3651466666667	18.10836	25.2273266666667	8.874308	15.9564066666667	3.652144	13.6623333333333	4.768296	2.06332666666667	1.678076	10.0718	3.710076	-1.98684112350472	-2.12732024225794	-1.42691338726739	-1.51865819516676	-0.881685952447185	-0.29816419047508	-2.05708068288133	-1.47278579121707	-0.589925071461132	0.0993337374855107	0.0648733758043049	0.412612194860398	860993	19.02998	8.66786	860989	15.24422	8.59157	860974	860974	862209	NA	+	-	SSO1004	hypothetical protein	109	165	34	97	0.063317773	0.005403233	1	1.67e-09	0.593219513	0.023344271	-0.598137889	1.680721484	-1.512450001	0	SSO1004	SSO1004	hypothetical protein	1964	767	54535	30339	28	34	6451	4212	142240	126162	119	108	3592	4911	2276	222396	235828	153567	70	164	0.00062763777863641	0.00476545464608572	2.07691155082731e-10	8.05158861485107e-10	0.0251351514239847	0.0510409174056518
ID_677	gi|15896971|ref|NC_002754.1|	892442	892443	.	+	7.16117333333333	2.013788	5.46189333333333	1.832132	2.45659333333333	1.859624	5.22302	1.565648	5.83525333333333	0.9972316	3.78904	0.8344284	1.00991733333333	1.0492896	7.49132666666667	1.0226232	-1.83028417470382	-2.54879478647242	-1.575877690297	-2.18297220378938	-0.401648102159374	0.055175705127483	-2.18953948058812	-1.87942494704319	-0.173236198515945	0.508063725936075	0.429280647311614	0.323023211939993	892436	2.65586	2.84898	892446	2.58877	2.5275	892443	892443	894620	894659	+	-	SSO1033	hypothetical protein	201	17	95	232	0	0.86942063	0.582966906	3.19e-82	0	0.391537898	3.56358885	1.081196083	-1.288125387	0	SSO1033	SSO1033	hypothetical protein	8605	4369	238884	172801	75	94	20116	14250	443527	426800	218	199	632	723	551	39161	34756	37207	7	17	0.291917573283568	0.822388602381672	2.22408545403989e-83	1.82199421537531e-82	0	0
ID_697	gi|15896971|ref|NC_002754.1|	918721	918722	.	-	39.7931333333333	19.06436	49.2946	27.14876	34.8125133333333	31.61964	22.4008333333333	8.954132	13.4652	5.838932	15.62218	7.835924	2.58285666666667	2.212988	9.75463333333333	4.03632	-1.0616414022195	-1.20545924373215	-0.860543309075555	-0.995420478472235	-0.138785032778512	-0.22297195650027	-1.13355032297582	-0.927981893773895	-0.180878494639391	0.101694570989205	0.0953725611076388	0.0595291446508892	918697	5.12305	2.69607	918690	3.26292	2.47804	918722	918722	918081	918081	-	-	SSO1059	hypothetical protein	10	2135	14	8	0	1	1	0	0	1	-7.73809226	-0.485426827	0.807354922	0	SSO1059	SSO1059	hypothetical protein	338	225	9402	8907	11	14	299	232	6612	6964	11	10	21944	28850	20116	1358356	1385188	1357197	888	2129	0.000363247206493814	1	0	0	0	0
ID_831	gi|15896971|ref|NC_002754.1|	1110513	1110514	.	-	7.70799333333333	3.99894	6.63044666666667	3.822916	3.70496	3.895264	6.71960666666667	2.954296	6.52362	2.775832	5.0403	3.0692	1.294472	1.403156	5.34637333333333	2.860852	-0.946737688694301	-1.23275249250283	-0.794432561670092	-0.715646945861099	0.0722631429027836	0.116311654298206	-1.08974509059857	-0.755039753765596	0.0942873986004948	0.202243007292752	0.0557098431984973	0.031147001108876	1110507	6.88352	5.35725	1110499	2.99044	2.6112	1110514	1110514	1109513	NA	-	dppB-2	SSO1284	oligo/dipeptide transport permease DppB	92	582	154	182	5.05e-83	0.000574	0.000164	0.00077	0.00017	1	1	-2.661313387	-0.743224585	0	SSO1284	SSO1284	Oligo/dipeptide transport, permease protein	5665	3737	157258	147818	119	152	4474	2843	98647	85171	101	91	9494	11336	9090	587714	544300	613286	240	580	8.12976291113716e-05	0.000766907634617272	0.000212540462222401	0.000636190825863783	6.51648745790179e-82	3.40938242965517e-81
ID_834	gi|15896971|ref|NC_002754.1|	1112516	1112517	.	+	15.4497733333333	6.987036	13.4301666666667	9.062708	10.0561	10.937284	17.603	3.523968	11.0059066666667	4.583408	9.8671	5.988196	1.43704666666667	2.004324	16.2858666666667	3.17746	-1.14483319347913	-1.26378537881404	-0.567463101452929	-0.720504687129142	0.121183624088447	0.480008827128044	-1.20430928614659	-0.643983894291036	0.300596225608245	0.0841118968872723	0.108216743035192	0.253727734329939	1112512	6.86221	5.37837	1112518	2.5936	2.41837	1112517	1112517	1113728	1113738	+	-	SSO1287	hypothetical protein	288	2776	323	364	9.85e-118	0.257050561	0.306213464	5.57e-12	1.16e-17	1	-3.268866851	-0.165465353	-0.172404286	0	SSO1287	SSO1287	hypothetical protein	6773	14905	188030	589542	226	320	15970	11394	352128	341243	313	286	58039	66058	48950	3592628	3171648	3302484	1148	2768	0.0679823530390423	0.257456283467808	1.0231061171795e-12	4.35694848533487e-12	1.30667057928519e-117	7.76272044525725e-117
ID_857	gi|15896971|ref|NC_002754.1|	1150917	1150918	.	+	9.51244	1.942156	7.08926	1.81296	4.34926666666667	2.26806	10.6182933333333	1.3771516	7.67830666666667	2.230888	6.24868666666667	2.451792	1.28457333333333	1.289492	6.67338666666667	1.686464	-2.29215636164637	-1.78317009563882	-1.96728794740208	-1.34971640772391	-0.939313361190492	0.0055135699570488	-2.0376632286426	-1.65850217756299	-0.466899895616722	0.359907640224756	0.436689023574252	0.668093530062101	1150914	5.38182	4.12513	1150916	2.75461	2.36685	1150918	1150918	1151769	1151769	+	-	SSO1320	hypothetical protein	136	1898	323	155	0	1.42e-07	0.531953237	3.36e-07	1.93e-128	0.059780674	-3.802801436	-1.247927513	1.059265949	0	SSO1320	SSO1320	hypothetical protein	7363	8629	204402	341307	238	320	5308	3780	117040	113213	147	135	29322	33071	21279	1815035	1587870	1435668	790	1893	8.89348062512309e-09	1.83347054211975e-07	1.31847650823361e-07	4.59621206061727e-07	0	0
ID_875	gi|15896971|ref|NC_002754.1|	1179091	1179092	.	-	5.51052	0.8637776	3.11534	0.822766	1.29804133333333	0.79457	4.84078666666667	0.9881036	5.31379333333333	1.0762792	3.53024	1.24438	0.897734666666667	0.999344	4.34611333333333	1.0574444	-2.67345665577268	-2.30368973971315	-1.92083554153155	-1.50433915427698	-0.708090094805449	0.154692269554379	-2.48857319774292	-1.71258734790426	-0.276698912625535	0.261464693804124	0.294507419767409	0.610079260526997	1179087	6.57581	5.68243	1179088	4.84089	5.86808	1179092	1179092	1178229	1178229	-	acsA-2	SSO1342	hypothetical protein	4	36	8	5	1	1	1	1	1	1	-3.169925001	-1	0.678071905	0	SSO1342	SSO1342	Acetyl-CoA synthetase (acetate-CoA ligase)	321	159	8920	6310	7	8	140	140	3096	4212	4	4	518	672	450	32091	32303	30371	15	36	5.35551870895499e-10	1	1.27623940443524e-07	1	5.83821945534063e-255	1
ID_953	gi|15896971|ref|NC_002754.1|	1318034	1318035	.	+	8.91205333333333	1.0714332	6.23286666666667	1.1879396	2.59933333333333	1.400888	12.5828133333333	1.237844	6.89942666666667	1.229124	4.75516666666667	1.419684	1.20960666666667	1.022682	7.63468	1.517432	-3.05621596039465	-2.48884601166363	-2.39143436584918	-1.74392606429274	-0.891800036078341	-0.242180383032917	-2.77253098602914	-2.06768021507096	-0.566990209555629	0.401191138189167	0.457857510905146	0.459350461860472	1318034	7.50265	5.84349	1318037	4.79561	4.51294	1318057	1318063	1320558	NA	+	-	SSO1460	penicillin acylase	41	176	57	45	3.92e-31	1	1	0.018067406	3.16e-09	1	-2.101879614	-0.47533801	0.341036918	28	SSO1460	SSO1460	Penicillin acylase precursor	4186	4283	116202	169431	43	57	4563	3476	100618	104106	44	41	7017	8469	7114	434404	406666	479960	72	176	0.00214867179657681	1	0.00568709731887208	0.0153413639113075	2.31698697474383e-31	8.5257452155763e-31
