as.character(peaks$V1)	start	end	peak	peak_rep1	peak_rep2	fold_rep1	fold_rep2
gi|15896971|ref|NC_002754.1|	1366379	1366380	TFEb.expon.peak705	TFEb.expon_r1_peak_827	TFEb.expon_r2_peak_830	3.62733	3.26553
gi|15896971|ref|NC_002754.1|	1367297	1367298	TFEb.expon.peak706	TFEb.expon_r1_peak_828a	TFEb.expon_r2_peak_831a	6.17475	7.25962
gi|15896971|ref|NC_002754.1|	1367609	1367610	TFEb.expon.peak707	TFEb.expon_r1_peak_828b	TFEb.expon_r2_peak_831b	3.64137	3.58702
gi|15896971|ref|NC_002754.1|	1371760	1371761	TFEb.expon.peak708	TFEb.expon_r1_peak_831	TFEb.expon_r2_peak_833	7.99494	8.54078
gi|15896971|ref|NC_002754.1|	1374681	1374682	TFEb.expon.peak709	TFEb.expon_r1_peak_832	TFEb.expon_r2_peak_835	3.13196	3.1578
gi|15896971|ref|NC_002754.1|	1377237	1377238	TFEb.expon.peak710	TFEb.expon_r1_peak_835	TFEb.expon_r2_peak_836d	2.09144	2.06103
gi|15896971|ref|NC_002754.1|	1379916	1379917	TFEb.expon.peak711	TFEb.expon_r1_peak_836	TFEb.expon_r2_peak_837	2.64507	3.06432
gi|15896971|ref|NC_002754.1|	1380508	1380509	TFEb.expon.peak712	TFEb.expon_r1_peak_837b	TFEb.expon_r2_peak_838	2.74054	3.26387
gi|15896971|ref|NC_002754.1|	1381973	1381974	TFEb.expon.peak713	TFEb.expon_r1_peak_838b	TFEb.expon_r2_peak_839	2.5553	2.57422
gi|15896971|ref|NC_002754.1|	1405970	1405971	TFEb.expon.peak714	TFEb.expon_r1_peak_844	TFEb.expon_r2_peak_845	7.05423	6.16232
gi|15896971|ref|NC_002754.1|	1407823	1407824	TFEb.expon.peak715	TFEb.expon_r1_peak_845	TFEb.expon_r2_peak_846	3.36439	3.19976
gi|15896971|ref|NC_002754.1|	1413985	1413986	TFEb.expon.peak716	TFEb.expon_r1_peak_847	TFEb.expon_r2_peak_848	5.03175	5.21685
gi|15896971|ref|NC_002754.1|	1415208	1415209	TFEb.expon.peak717	TFEb.expon_r1_peak_848a	TFEb.expon_r2_peak_849a	4.25888	4.01383
gi|15896971|ref|NC_002754.1|	1415383	1415384	TFEb.expon.peak718	TFEb.expon_r1_peak_848b	TFEb.expon_r2_peak_849b	2.94817	2.72087
gi|15896971|ref|NC_002754.1|	1429343	1429344	TFEb.expon.peak719	TFEb.expon_r1_peak_851	TFEb.expon_r2_peak_852	3.14951	2.95853
gi|15896971|ref|NC_002754.1|	1433743	1433744	TFEb.expon.peak720	TFEb.expon_r1_peak_853	TFEb.expon_r2_peak_854	15.67698	11.90369
gi|15896971|ref|NC_002754.1|	1434142	1434143	TFEb.expon.peak721	TFEb.expon_r1_peak_854	TFEb.expon_r2_peak_855	3.42075	3.57872
gi|15896971|ref|NC_002754.1|	1434822	1434823	TFEb.expon.peak722	TFEb.expon_r1_peak_855a	TFEb.expon_r2_peak_856a	4.44266	4.06743
gi|15896971|ref|NC_002754.1|	1435097	1435098	TFEb.expon.peak723	TFEb.expon_r1_peak_855b	TFEb.expon_r2_peak_856b	2.17045	2.36131
gi|15896971|ref|NC_002754.1|	1436570	1436571	TFEb.expon.peak724	TFEb.expon_r1_peak_856	TFEb.expon_r2_peak_857	8.32392	8.33906
gi|15896971|ref|NC_002754.1|	1437152	1437153	TFEb.expon.peak725	TFEb.expon_r1_peak_857	TFEb.expon_r2_peak_858	4.07718	4.38414
gi|15896971|ref|NC_002754.1|	1439174	1439175	TFEb.expon.peak726	TFEb.expon_r1_peak_858	TFEb.expon_r2_peak_859	2.45813	2.71326
gi|15896971|ref|NC_002754.1|	1444721	1444722	TFEb.expon.peak727	TFEb.expon_r1_peak_860	TFEb.expon_r2_peak_861	2.25821	2.52931
gi|15896971|ref|NC_002754.1|	1445400	1445401	TFEb.expon.peak728	TFEb.expon_r1_peak_861	TFEb.expon_r2_peak_862	4.16884	3.79719
gi|15896971|ref|NC_002754.1|	1450699	1450700	TFEb.expon.peak729	TFEb.expon_r1_peak_863	TFEb.expon_r2_peak_863	6.46881	6.45357
gi|15896971|ref|NC_002754.1|	1456887	1456888	TFEb.expon.peak730	TFEb.expon_r1_peak_867	TFEb.expon_r2_peak_867b	5.5932	4.84401
gi|15896971|ref|NC_002754.1|	1457467	1457468	TFEb.expon.peak731	TFEb.expon_r1_peak_868	TFEb.expon_r2_peak_868	2.31525	2.39609
gi|15896971|ref|NC_002754.1|	1457828	1457829	TFEb.expon.peak732	TFEb.expon_r1_peak_869	TFEb.expon_r2_peak_869	7.54403	8.65995
gi|15896971|ref|NC_002754.1|	1458439	1458440	TFEb.expon.peak733	TFEb.expon_r1_peak_870	TFEb.expon_r2_peak_870	4.22961	4.24122
gi|15896971|ref|NC_002754.1|	1458838	1458839	TFEb.expon.peak734	TFEb.expon_r1_peak_871a	TFEb.expon_r2_peak_871a	2.72272	3.14611
gi|15896971|ref|NC_002754.1|	1459307	1459308	TFEb.expon.peak735	TFEb.expon_r1_peak_872	TFEb.expon_r2_peak_872	2.25034	2.20869
gi|15896971|ref|NC_002754.1|	1463161	1463162	TFEb.expon.peak736	TFEb.expon_r1_peak_873	TFEb.expon_r2_peak_874b	3.79055	3.88766
gi|15896971|ref|NC_002754.1|	1466641	1466642	TFEb.expon.peak737	TFEb.expon_r1_peak_874	TFEb.expon_r2_peak_875	2.84561	2.83589
gi|15896971|ref|NC_002754.1|	1467992	1467993	TFEb.expon.peak738	TFEb.expon_r1_peak_875	TFEb.expon_r2_peak_876	3.64757	3.70965
gi|15896971|ref|NC_002754.1|	1468551	1468552	TFEb.expon.peak739	TFEb.expon_r1_peak_876	TFEb.expon_r2_peak_877	2.12212	2.19207
gi|15896971|ref|NC_002754.1|	1470590	1470591	TFEb.expon.peak740	TFEb.expon_r1_peak_878	TFEb.expon_r2_peak_879	2.29176	2.27445
gi|15896971|ref|NC_002754.1|	1472118	1472119	TFEb.expon.peak741	TFEb.expon_r1_peak_879	TFEb.expon_r2_peak_880	2.2328	2.4287
gi|15896971|ref|NC_002754.1|	1473551	1473552	TFEb.expon.peak742	TFEb.expon_r1_peak_881	TFEb.expon_r2_peak_882	8.29374	8.86238
gi|15896971|ref|NC_002754.1|	1474699	1474700	TFEb.expon.peak743	TFEb.expon_r1_peak_882	TFEb.expon_r2_peak_883	2.37532	2.49406
gi|15896971|ref|NC_002754.1|	1477415	1477416	TFEb.expon.peak744	TFEb.expon_r1_peak_883b	TFEb.expon_r2_peak_884b	2.48949	2.88651
gi|15896971|ref|NC_002754.1|	1484474	1484475	TFEb.expon.peak745	TFEb.expon_r1_peak_884	TFEb.expon_r2_peak_885	3.04415	2.80523
gi|15896971|ref|NC_002754.1|	1486419	1486420	TFEb.expon.peak746	TFEb.expon_r1_peak_885	TFEb.expon_r2_peak_886	10.10592	10.74168
gi|15896971|ref|NC_002754.1|	1487154	1487155	TFEb.expon.peak747	TFEb.expon_r1_peak_886a	TFEb.expon_r2_peak_887a	4.13855	4.23239
gi|15896971|ref|NC_002754.1|	1487392	1487393	TFEb.expon.peak748	TFEb.expon_r1_peak_886b	TFEb.expon_r2_peak_887b	4.80226	4.64143
gi|15896971|ref|NC_002754.1|	1488401	1488402	TFEb.expon.peak749	TFEb.expon_r1_peak_887	TFEb.expon_r2_peak_888	3.77013	3.64463
gi|15896971|ref|NC_002754.1|	1493973	1493974	TFEb.expon.peak750	TFEb.expon_r1_peak_890	TFEb.expon_r2_peak_890	6.57126	7.49595
gi|15896971|ref|NC_002754.1|	1494797	1494798	TFEb.expon.peak751	TFEb.expon_r1_peak_891	TFEb.expon_r2_peak_891	5.06382	5.04276
gi|15896971|ref|NC_002754.1|	1498961	1498962	TFEb.expon.peak752	TFEb.expon_r1_peak_892	TFEb.expon_r2_peak_892	2.57582	2.80523
gi|15896971|ref|NC_002754.1|	1503789	1503790	TFEb.expon.peak753	TFEb.expon_r1_peak_893	TFEb.expon_r2_peak_893	3.15361	3.11988
gi|15896971|ref|NC_002754.1|	1506159	1506160	TFEb.expon.peak754	TFEb.expon_r1_peak_894	TFEb.expon_r2_peak_894	5.40386	5.30112
gi|15896971|ref|NC_002754.1|	1506790	1506791	TFEb.expon.peak755	TFEb.expon_r1_peak_895b	TFEb.expon_r2_peak_895	2.41929	2.72872
gi|15896971|ref|NC_002754.1|	1511970	1511971	TFEb.expon.peak756	TFEb.expon_r1_peak_897	TFEb.expon_r2_peak_896	2.84613	2.99745
gi|15896971|ref|NC_002754.1|	1518364	1518365	TFEb.expon.peak757	TFEb.expon_r1_peak_899	TFEb.expon_r2_peak_898	2.31238	2.422
gi|15896971|ref|NC_002754.1|	1519228	1519229	TFEb.expon.peak758	TFEb.expon_r1_peak_900	TFEb.expon_r2_peak_900	3.39062	3.78907
gi|15896971|ref|NC_002754.1|	1519674	1519675	TFEb.expon.peak759	TFEb.expon_r1_peak_901	TFEb.expon_r2_peak_901	2.96824	2.969
gi|15896971|ref|NC_002754.1|	1526545	1526546	TFEb.expon.peak760	TFEb.expon_r1_peak_902a	TFEb.expon_r2_peak_902a	3.21977	3.21912
gi|15896971|ref|NC_002754.1|	1526824	1526825	TFEb.expon.peak761	TFEb.expon_r1_peak_902b	TFEb.expon_r2_peak_902b	2.45873	2.85122
gi|15896971|ref|NC_002754.1|	1534380	1534381	TFEb.expon.peak762	TFEb.expon_r1_peak_906a	TFEb.expon_r2_peak_907a	4.32288	5.22724
gi|15896971|ref|NC_002754.1|	1534634	1534635	TFEb.expon.peak763	TFEb.expon_r1_peak_906b	TFEb.expon_r2_peak_907b	2.10749	2.29937
gi|15896971|ref|NC_002754.1|	1542505	1542506	TFEb.expon.peak764	TFEb.expon_r1_peak_908	TFEb.expon_r2_peak_909	3.12725	2.80208
gi|15896971|ref|NC_002754.1|	1544549	1544550	TFEb.expon.peak765	TFEb.expon_r1_peak_910	TFEb.expon_r2_peak_911	5.91512	7.03608
gi|15896971|ref|NC_002754.1|	1551001	1551002	TFEb.expon.peak766	TFEb.expon_r1_peak_912	TFEb.expon_r2_peak_913	2.24541	2.3732
gi|15896971|ref|NC_002754.1|	1575301	1575302	TFEb.expon.peak767	TFEb.expon_r1_peak_913a	TFEb.expon_r2_peak_914	21.57247	21.98199
gi|15896971|ref|NC_002754.1|	1576466	1576467	TFEb.expon.peak768	TFEb.expon_r1_peak_914a	TFEb.expon_r2_peak_916a	2.30048	2.29937
gi|15896971|ref|NC_002754.1|	1576714	1576715	TFEb.expon.peak769	TFEb.expon_r1_peak_914b	TFEb.expon_r2_peak_916b	3.88269	3.80163
gi|15896971|ref|NC_002754.1|	1577153	1577154	TFEb.expon.peak770	TFEb.expon_r1_peak_915	TFEb.expon_r2_peak_917	3.32222	3.0675
gi|15896971|ref|NC_002754.1|	1578618	1578619	TFEb.expon.peak771	TFEb.expon_r1_peak_916b	TFEb.expon_r2_peak_918b	3.73562	3.95207
gi|15896971|ref|NC_002754.1|	1579729	1579730	TFEb.expon.peak772	TFEb.expon_r1_peak_918	TFEb.expon_r2_peak_920	2.53191	2.54973
gi|15896971|ref|NC_002754.1|	1587101	1587102	TFEb.expon.peak773	TFEb.expon_r1_peak_920	TFEb.expon_r2_peak_922	6.07366	5.07218
gi|15896971|ref|NC_002754.1|	1588213	1588214	TFEb.expon.peak774	TFEb.expon_r1_peak_921	TFEb.expon_r2_peak_923	4.51456	4.24176
gi|15896971|ref|NC_002754.1|	1588978	1588979	TFEb.expon.peak775	TFEb.expon_r1_peak_922	TFEb.expon_r2_peak_925	5.93548	5.33454
gi|15896971|ref|NC_002754.1|	1589837	1589838	TFEb.expon.peak776	TFEb.expon_r1_peak_923	TFEb.expon_r2_peak_926	6.04314	6.36377
gi|15896971|ref|NC_002754.1|	1590985	1590986	TFEb.expon.peak777	TFEb.expon_r1_peak_924	TFEb.expon_r2_peak_927	2.37989	2.32485
gi|15896971|ref|NC_002754.1|	1591439	1591440	TFEb.expon.peak778	TFEb.expon_r1_peak_925	TFEb.expon_r2_peak_928	7.90081	7.21023
gi|15896971|ref|NC_002754.1|	1593176	1593177	TFEb.expon.peak779	TFEb.expon_r1_peak_926	TFEb.expon_r2_peak_929	4.37892	4.70756
gi|15896971|ref|NC_002754.1|	1594545	1594546	TFEb.expon.peak780	TFEb.expon_r1_peak_928	TFEb.expon_r2_peak_931	2.42495	2.79898
gi|15896971|ref|NC_002754.1|	1595472	1595473	TFEb.expon.peak781	TFEb.expon_r1_peak_929	TFEb.expon_r2_peak_932	11.15212	7.77188
gi|15896971|ref|NC_002754.1|	1606744	1606745	TFEb.expon.peak782	TFEb.expon_r1_peak_931	TFEb.expon_r2_peak_935	3.30068	2.82655
gi|15896971|ref|NC_002754.1|	1607207	1607208	TFEb.expon.peak783	TFEb.expon_r1_peak_932a	TFEb.expon_r2_peak_936	7.14204	7.49595
gi|15896971|ref|NC_002754.1|	1611935	1611936	TFEb.expon.peak784	TFEb.expon_r1_peak_933	TFEb.expon_r2_peak_937	2.95284	2.76487
gi|15896971|ref|NC_002754.1|	1620270	1620271	TFEb.expon.peak785	TFEb.expon_r1_peak_935	TFEb.expon_r2_peak_941	8.64006	11.66199
gi|15896971|ref|NC_002754.1|	1632828	1632829	TFEb.expon.peak786	TFEb.expon_r1_peak_938a	TFEb.expon_r2_peak_944a	4.21138	4.23681
gi|15896971|ref|NC_002754.1|	1633037	1633038	TFEb.expon.peak787	TFEb.expon_r1_peak_938b	TFEb.expon_r2_peak_944b	5.74484	5.72163
gi|15896971|ref|NC_002754.1|	1635643	1635644	TFEb.expon.peak788	TFEb.expon_r1_peak_939	TFEb.expon_r2_peak_945	2.23755	2.2866
gi|15896971|ref|NC_002754.1|	1637690	1637691	TFEb.expon.peak789	TFEb.expon_r1_peak_940	TFEb.expon_r2_peak_946	4.42038	4.301
gi|15896971|ref|NC_002754.1|	1638695	1638696	TFEb.expon.peak790	TFEb.expon_r1_peak_941	TFEb.expon_r2_peak_947	2.32319	2.75812
gi|15896971|ref|NC_002754.1|	1638994	1638995	TFEb.expon.peak791	TFEb.expon_r1_peak_942	TFEb.expon_r2_peak_948	2.62123	2.71687
gi|15896971|ref|NC_002754.1|	1639637	1639638	TFEb.expon.peak792	TFEb.expon_r1_peak_943a	TFEb.expon_r2_peak_949a	3.07163	3.07952
gi|15896971|ref|NC_002754.1|	1639811	1639812	TFEb.expon.peak793	TFEb.expon_r1_peak_943b	TFEb.expon_r2_peak_949b	1.88013	1.95018
gi|15896971|ref|NC_002754.1|	1640464	1640465	TFEb.expon.peak794	TFEb.expon_r1_peak_944	TFEb.expon_r2_peak_950	5.70074	5.46
gi|15896971|ref|NC_002754.1|	1642861	1642862	TFEb.expon.peak795	TFEb.expon_r1_peak_945	TFEb.expon_r2_peak_951	2.64463	2.81865
gi|15896971|ref|NC_002754.1|	1643594	1643595	TFEb.expon.peak796	TFEb.expon_r1_peak_946	TFEb.expon_r2_peak_952	3.61626	3.44474
gi|15896971|ref|NC_002754.1|	1649780	1649781	TFEb.expon.peak797	TFEb.expon_r1_peak_948	TFEb.expon_r2_peak_954	6.97651	7.33766
gi|15896971|ref|NC_002754.1|	1650263	1650264	TFEb.expon.peak798	TFEb.expon_r1_peak_949	TFEb.expon_r2_peak_955	3.2337	3.20124
gi|15896971|ref|NC_002754.1|	1651270	1651271	TFEb.expon.peak799	TFEb.expon_r1_peak_950	TFEb.expon_r2_peak_956	2.1428	2.26607
gi|15896971|ref|NC_002754.1|	1653545	1653546	TFEb.expon.peak800	TFEb.expon_r1_peak_951	TFEb.expon_r2_peak_957	5.70778	6.95943
gi|15896971|ref|NC_002754.1|	1654278	1654279	TFEb.expon.peak801	TFEb.expon_r1_peak_952	TFEb.expon_r2_peak_958	2.97845	3.37111
gi|15896971|ref|NC_002754.1|	1656920	1656921	TFEb.expon.peak802	TFEb.expon_r1_peak_954	TFEb.expon_r2_peak_960	3.79055	4.16953
gi|15896971|ref|NC_002754.1|	1657834	1657835	TFEb.expon.peak803	TFEb.expon_r1_peak_955	TFEb.expon_r2_peak_961	5.69715	6.01452
gi|15896971|ref|NC_002754.1|	1660012	1660013	TFEb.expon.peak804	TFEb.expon_r1_peak_956	TFEb.expon_r2_peak_962	5.69569	6.06667
gi|15896971|ref|NC_002754.1|	1662153	1662154	TFEb.expon.peak805	TFEb.expon_r1_peak_957	TFEb.expon_r2_peak_963	3.53543	3.65698
gi|15896971|ref|NC_002754.1|	1675590	1675591	TFEb.expon.peak806	TFEb.expon_r1_peak_958	TFEb.expon_r2_peak_965	3.72585	3.59695
gi|15896971|ref|NC_002754.1|	1681733	1681734	TFEb.expon.peak807	TFEb.expon_r1_peak_960	TFEb.expon_r2_peak_967	10.06872	11.15636
gi|15896971|ref|NC_002754.1|	1682668	1682669	TFEb.expon.peak808	TFEb.expon_r1_peak_961a	TFEb.expon_r2_peak_968a	3.04815	3.56096
gi|15896971|ref|NC_002754.1|	1689465	1689466	TFEb.expon.peak809	TFEb.expon_r1_peak_965	TFEb.expon_r2_peak_972	2.49776	2.71181
gi|15896971|ref|NC_002754.1|	1690197	1690198	TFEb.expon.peak810	TFEb.expon_r1_peak_966	TFEb.expon_r2_peak_973	2.59338	3.09597
gi|15896971|ref|NC_002754.1|	1691011	1691012	TFEb.expon.peak811	TFEb.expon_r1_peak_967b	TFEb.expon_r2_peak_974b	1.82763	1.91335
gi|15896971|ref|NC_002754.1|	1692726	1692727	TFEb.expon.peak812	TFEb.expon_r1_peak_968	TFEb.expon_r2_peak_975	2.63518	3.18142
gi|15896971|ref|NC_002754.1|	1693227	1693228	TFEb.expon.peak813	TFEb.expon_r1_peak_969	TFEb.expon_r2_peak_976	2.53687	2.5462
gi|15896971|ref|NC_002754.1|	1695521	1695522	TFEb.expon.peak814	TFEb.expon_r1_peak_970	TFEb.expon_r2_peak_978	6.64128	6.22169
gi|15896971|ref|NC_002754.1|	1697060	1697061	TFEb.expon.peak815	TFEb.expon_r1_peak_971	TFEb.expon_r2_peak_979	9.28571	9.77964
gi|15896971|ref|NC_002754.1|	1702521	1702522	TFEb.expon.peak816	TFEb.expon_r1_peak_972	TFEb.expon_r2_peak_981	2.08911	2.14726
gi|15896971|ref|NC_002754.1|	1702985	1702986	TFEb.expon.peak817	TFEb.expon_r1_peak_973	TFEb.expon_r2_peak_982	2.3436	2.46386
gi|15896971|ref|NC_002754.1|	1705136	1705137	TFEb.expon.peak818	TFEb.expon_r1_peak_974	TFEb.expon_r2_peak_983	6.16894	5.85857
gi|15896971|ref|NC_002754.1|	1706467	1706468	TFEb.expon.peak819	TFEb.expon_r1_peak_975	TFEb.expon_r2_peak_984	2.69758	2.6414
gi|15896971|ref|NC_002754.1|	1713340	1713341	TFEb.expon.peak820	TFEb.expon_r1_peak_976	TFEb.expon_r2_peak_986	3.01488	2.95853
gi|15896971|ref|NC_002754.1|	1714076	1714077	TFEb.expon.peak821	TFEb.expon_r1_peak_977	TFEb.expon_r2_peak_987	2.88544	3.26804
gi|15896971|ref|NC_002754.1|	1714467	1714468	TFEb.expon.peak822	TFEb.expon_r1_peak_978	TFEb.expon_r2_peak_988	6.84238	7.76632
gi|15896971|ref|NC_002754.1|	1715741	1715742	TFEb.expon.peak823	TFEb.expon_r1_peak_979	TFEb.expon_r2_peak_990	24.65133	23.21221
gi|15896971|ref|NC_002754.1|	1717441	1717442	TFEb.expon.peak824	TFEb.expon_r1_peak_980	TFEb.expon_r2_peak_991	2.84785	2.99453
gi|15896971|ref|NC_002754.1|	1718458	1718459	TFEb.expon.peak825	TFEb.expon_r1_peak_981	TFEb.expon_r2_peak_993	4.94674	5.07633
gi|15896971|ref|NC_002754.1|	1723176	1723177	TFEb.expon.peak826	TFEb.expon_r1_peak_982	TFEb.expon_r2_peak_994	1.93771	1.99214
gi|15896971|ref|NC_002754.1|	1724449	1724450	TFEb.expon.peak827	TFEb.expon_r1_peak_983	TFEb.expon_r2_peak_995	2.18051	2.51442
gi|15896971|ref|NC_002754.1|	1727043	1727044	TFEb.expon.peak828	TFEb.expon_r1_peak_984	TFEb.expon_r2_peak_996	3.8946	3.47082
gi|15896971|ref|NC_002754.1|	1727400	1727401	TFEb.expon.peak829	TFEb.expon_r1_peak_985	TFEb.expon_r2_peak_997	3.13977	4.24828
gi|15896971|ref|NC_002754.1|	1728325	1728326	TFEb.expon.peak830	TFEb.expon_r1_peak_986a	TFEb.expon_r2_peak_998a	2.81118	2.90168
gi|15896971|ref|NC_002754.1|	1728617	1728618	TFEb.expon.peak831	TFEb.expon_r1_peak_986b	TFEb.expon_r2_peak_998b	3.01543	2.82608
gi|15896971|ref|NC_002754.1|	1729349	1729350	TFEb.expon.peak832	TFEb.expon_r1_peak_987	TFEb.expon_r2_peak_999	2.81405	2.81986
gi|15896971|ref|NC_002754.1|	1731217	1731218	TFEb.expon.peak833	TFEb.expon_r1_peak_989	TFEb.expon_r2_peak_1001	2.56455	2.48027
gi|15896971|ref|NC_002754.1|	1732772	1732773	TFEb.expon.peak834	TFEb.expon_r1_peak_990	TFEb.expon_r2_peak_1002	2.89849	3.09933
gi|15896971|ref|NC_002754.1|	1734000	1734001	TFEb.expon.peak835	TFEb.expon_r1_peak_992	TFEb.expon_r2_peak_1003	4.64572	4.45234
gi|15896971|ref|NC_002754.1|	1735306	1735307	TFEb.expon.peak836	TFEb.expon_r1_peak_993	TFEb.expon_r2_peak_1004	3.14659	3.20379
gi|15896971|ref|NC_002754.1|	1737117	1737118	TFEb.expon.peak837	TFEb.expon_r1_peak_994	TFEb.expon_r2_peak_1005	3.47501	3.4301
gi|15896971|ref|NC_002754.1|	1742195	1742196	TFEb.expon.peak838	TFEb.expon_r1_peak_996	TFEb.expon_r2_peak_1008	4.23773	3.96323
gi|15896971|ref|NC_002754.1|	1743103	1743104	TFEb.expon.peak839	TFEb.expon_r1_peak_997	TFEb.expon_r2_peak_1009	5.05751	5.34904
gi|15896971|ref|NC_002754.1|	1744655	1744656	TFEb.expon.peak840	TFEb.expon_r1_peak_998	TFEb.expon_r2_peak_1010	4.08654	4.3424
gi|15896971|ref|NC_002754.1|	1749082	1749083	TFEb.expon.peak841	TFEb.expon_r1_peak_1001	TFEb.expon_r2_peak_1012	11.15212	11.68081
gi|15896971|ref|NC_002754.1|	1752335	1752336	TFEb.expon.peak842	TFEb.expon_r1_peak_1004	TFEb.expon_r2_peak_1015	2.9624	2.99066
gi|15896971|ref|NC_002754.1|	1752754	1752755	TFEb.expon.peak843	TFEb.expon_r1_peak_1005a	TFEb.expon_r2_peak_1016a	3.48043	4.03961
gi|15896971|ref|NC_002754.1|	1754653	1754654	TFEb.expon.peak844	TFEb.expon_r1_peak_1007	TFEb.expon_r2_peak_1018	3.2176	3.41888
gi|15896971|ref|NC_002754.1|	1755306	1755307	TFEb.expon.peak845	TFEb.expon_r1_peak_1008	TFEb.expon_r2_peak_1019	3.62388	3.42397
gi|15896971|ref|NC_002754.1|	1763115	1763116	TFEb.expon.peak846	TFEb.expon_r1_peak_1010a	TFEb.expon_r2_peak_1022a	10.46426	12.15601
gi|15896971|ref|NC_002754.1|	1763409	1763410	TFEb.expon.peak847	TFEb.expon_r1_peak_1010b	TFEb.expon_r2_peak_1022b	3.4393	3.60491
gi|15896971|ref|NC_002754.1|	1766918	1766919	TFEb.expon.peak848	TFEb.expon_r1_peak_1011	TFEb.expon_r2_peak_1023	5.78301	6.97104
gi|15896971|ref|NC_002754.1|	1783097	1783098	TFEb.expon.peak849	TFEb.expon_r1_peak_1012	TFEb.expon_r2_peak_1025	9.01505	7.37996
gi|15896971|ref|NC_002754.1|	1787446	1787447	TFEb.expon.peak850	TFEb.expon_r1_peak_1014	TFEb.expon_r2_peak_1026	3.17101	3.28044
gi|15896971|ref|NC_002754.1|	1787811	1787812	TFEb.expon.peak851	TFEb.expon_r1_peak_1015	TFEb.expon_r2_peak_1027	5.80933	7.57289
gi|15896971|ref|NC_002754.1|	1798346	1798347	TFEb.expon.peak852	TFEb.expon_r1_peak_1018a	TFEb.expon_r2_peak_1029a	4.27361	3.5929
gi|15896971|ref|NC_002754.1|	1798597	1798598	TFEb.expon.peak853	TFEb.expon_r1_peak_1018b	TFEb.expon_r2_peak_1029b	9.38716	9.82244
gi|15896971|ref|NC_002754.1|	1802653	1802654	TFEb.expon.peak854	TFEb.expon_r1_peak_1020	TFEb.expon_r2_peak_1030	2.67172	2.75784
gi|15896971|ref|NC_002754.1|	1805999	1806000	TFEb.expon.peak855	TFEb.expon_r1_peak_1022	TFEb.expon_r2_peak_1032	3.43824	3.64801
gi|15896971|ref|NC_002754.1|	1811325	1811326	TFEb.expon.peak856	TFEb.expon_r1_peak_1023	TFEb.expon_r2_peak_1035	19.40145	18.34646
gi|15896971|ref|NC_002754.1|	1811718	1811719	TFEb.expon.peak857	TFEb.expon_r1_peak_1024	TFEb.expon_r2_peak_1036	4.31169	4.30108
gi|15896971|ref|NC_002754.1|	1814292	1814293	TFEb.expon.peak858	TFEb.expon_r1_peak_1025	TFEb.expon_r2_peak_1037	3.45853	3.12182
gi|15896971|ref|NC_002754.1|	1819211	1819212	TFEb.expon.peak859	TFEb.expon_r1_peak_1026	TFEb.expon_r2_peak_1038	2.77844	3.15313
gi|15896971|ref|NC_002754.1|	1819731	1819732	TFEb.expon.peak860	TFEb.expon_r1_peak_1027	TFEb.expon_r2_peak_1039	3.54027	3.90151
gi|15896971|ref|NC_002754.1|	1821743	1821744	TFEb.expon.peak861	TFEb.expon_r1_peak_1028	TFEb.expon_r2_peak_1040	3.61034	4.30932
gi|15896971|ref|NC_002754.1|	1823360	1823361	TFEb.expon.peak862	TFEb.expon_r1_peak_1029	TFEb.expon_r2_peak_1041	5.35959	5.37197
gi|15896971|ref|NC_002754.1|	1827116	1827117	TFEb.expon.peak863	TFEb.expon_r1_peak_1030	TFEb.expon_r2_peak_1042a	6.04347	6.54306
gi|15896971|ref|NC_002754.1|	1827441	1827442	TFEb.expon.peak864	TFEb.expon_r1_peak_1031	TFEb.expon_r2_peak_1042b	3.92482	4.48101
gi|15896971|ref|NC_002754.1|	1830107	1830108	TFEb.expon.peak865	TFEb.expon_r1_peak_1032	TFEb.expon_r2_peak_1043	5.40973	4.12327
gi|15896971|ref|NC_002754.1|	1835738	1835739	TFEb.expon.peak866	TFEb.expon_r1_peak_1033	TFEb.expon_r2_peak_1044	2.70015	3.4103
gi|15896971|ref|NC_002754.1|	1836632	1836633	TFEb.expon.peak867	TFEb.expon_r1_peak_1034	TFEb.expon_r2_peak_1045	2.4472	2.3015
gi|15896971|ref|NC_002754.1|	1838300	1838301	TFEb.expon.peak868	TFEb.expon_r1_peak_1035	TFEb.expon_r2_peak_1047	2.65693	2.86021
gi|15896971|ref|NC_002754.1|	1838936	1838937	TFEb.expon.peak869	TFEb.expon_r1_peak_1036	TFEb.expon_r2_peak_1048	3.44818	3.73768
gi|15896971|ref|NC_002754.1|	1839498	1839499	TFEb.expon.peak870	TFEb.expon_r1_peak_1037	TFEb.expon_r2_peak_1049	2.92512	3.32969
gi|15896971|ref|NC_002754.1|	1840002	1840003	TFEb.expon.peak871	TFEb.expon_r1_peak_1038a	TFEb.expon_r2_peak_1050a	5.54345	4.05929
gi|15896971|ref|NC_002754.1|	1840358	1840359	TFEb.expon.peak872	TFEb.expon_r1_peak_1038b	TFEb.expon_r2_peak_1050b	2.90527	3.12899
gi|15896971|ref|NC_002754.1|	1840765	1840766	TFEb.expon.peak873	TFEb.expon_r1_peak_1039a	TFEb.expon_r2_peak_1051	7.79269	8.34698
gi|15896971|ref|NC_002754.1|	1842402	1842403	TFEb.expon.peak874	TFEb.expon_r1_peak_1040	TFEb.expon_r2_peak_1053	4.40807	4.3021
