as.character(peaks$V1)	start	end	peak	peak_rep1	peak_rep2	fold_rep1	fold_rep2
gi|15896971|ref|NC_002754.1|	237046	237047	TFB1.expon.peak175	TFB1.expon_r1_peak_174	TFB1.expon_r2_peak_183a	4.74763	4.68556
gi|15896971|ref|NC_002754.1|	239352	239353	TFB1.expon.peak176	TFB1.expon_r1_peak_175	TFB1.expon_r2_peak_185	7.61196	7.81721
gi|15896971|ref|NC_002754.1|	242166	242167	TFB1.expon.peak177	TFB1.expon_r1_peak_176	TFB1.expon_r2_peak_187	3.02942	2.81215
gi|15896971|ref|NC_002754.1|	242660	242661	TFB1.expon.peak178	TFB1.expon_r1_peak_177	TFB1.expon_r2_peak_188	6.52439	7.34682
gi|15896971|ref|NC_002754.1|	243130	243131	TFB1.expon.peak179	TFB1.expon_r1_peak_178	TFB1.expon_r2_peak_189	2.61327	2.98821
gi|15896971|ref|NC_002754.1|	243598	243599	TFB1.expon.peak180	TFB1.expon_r1_peak_179	TFB1.expon_r2_peak_190	4.10739	4.33663
gi|15896971|ref|NC_002754.1|	244706	244707	TFB1.expon.peak181	TFB1.expon_r1_peak_180	TFB1.expon_r2_peak_191	2.13401	2.18298
gi|15896971|ref|NC_002754.1|	245618	245619	TFB1.expon.peak182	TFB1.expon_r1_peak_181a	TFB1.expon_r2_peak_192a	3.23936	3.2102
gi|15896971|ref|NC_002754.1|	246581	246582	TFB1.expon.peak183	TFB1.expon_r1_peak_182a	TFB1.expon_r2_peak_193a	3.21732	2.93459
gi|15896971|ref|NC_002754.1|	246861	246862	TFB1.expon.peak184	TFB1.expon_r1_peak_182b	TFB1.expon_r2_peak_193b	3.49664	3.08895
gi|15896971|ref|NC_002754.1|	247572	247573	TFB1.expon.peak185	TFB1.expon_r1_peak_183	TFB1.expon_r2_peak_194	2.06347	2.19579
gi|15896971|ref|NC_002754.1|	249068	249069	TFB1.expon.peak186	TFB1.expon_r1_peak_184	TFB1.expon_r2_peak_195	8.35518	7.49222
gi|15896971|ref|NC_002754.1|	249470	249471	TFB1.expon.peak187	TFB1.expon_r1_peak_185a	TFB1.expon_r2_peak_196a	6.51281	6.22113
gi|15896971|ref|NC_002754.1|	249715	249716	TFB1.expon.peak188	TFB1.expon_r1_peak_185b	TFB1.expon_r2_peak_196b	1.65584	1.76661
gi|15896971|ref|NC_002754.1|	251149	251150	TFB1.expon.peak189	TFB1.expon_r1_peak_186a	TFB1.expon_r2_peak_197a	2.53103	2.76248
gi|15896971|ref|NC_002754.1|	251413	251414	TFB1.expon.peak190	TFB1.expon_r1_peak_186b	TFB1.expon_r2_peak_197b	3.19097	3.51023
gi|15896971|ref|NC_002754.1|	252170	252171	TFB1.expon.peak191	TFB1.expon_r1_peak_187a	TFB1.expon_r2_peak_198a	8.13212	7.4966
gi|15896971|ref|NC_002754.1|	252392	252393	TFB1.expon.peak192	TFB1.expon_r1_peak_187b	TFB1.expon_r2_peak_198b	2.14698	2.33395
gi|15896971|ref|NC_002754.1|	253534	253535	TFB1.expon.peak193	TFB1.expon_r1_peak_188	TFB1.expon_r2_peak_199	2.83858	2.60815
gi|15896971|ref|NC_002754.1|	255276	255277	TFB1.expon.peak194	TFB1.expon_r1_peak_190	TFB1.expon_r2_peak_201	9.22259	10.31687
gi|15896971|ref|NC_002754.1|	256723	256724	TFB1.expon.peak195	TFB1.expon_r1_peak_191	TFB1.expon_r2_peak_202	2.71525	3.27941
gi|15896971|ref|NC_002754.1|	257516	257517	TFB1.expon.peak196	TFB1.expon_r1_peak_192	TFB1.expon_r2_peak_203	2.2081	2.4889
gi|15896971|ref|NC_002754.1|	257986	257987	TFB1.expon.peak197	TFB1.expon_r1_peak_193	TFB1.expon_r2_peak_204	2.58468	3.00413
gi|15896971|ref|NC_002754.1|	264134	264135	TFB1.expon.peak198	TFB1.expon_r1_peak_194	TFB1.expon_r2_peak_207	3.36341	4.90671
gi|15896971|ref|NC_002754.1|	265061	265062	TFB1.expon.peak199	TFB1.expon_r1_peak_195	TFB1.expon_r2_peak_209a	5.30262	5.73155
gi|15896971|ref|NC_002754.1|	267967	267968	TFB1.expon.peak200	TFB1.expon_r1_peak_197a	TFB1.expon_r2_peak_210a	2.07589	2.23486
gi|15896971|ref|NC_002754.1|	268206	268207	TFB1.expon.peak201	TFB1.expon_r1_peak_197b	TFB1.expon_r2_peak_210b	3.76704	3.6468
gi|15896971|ref|NC_002754.1|	269349	269350	TFB1.expon.peak202	TFB1.expon_r1_peak_199	TFB1.expon_r2_peak_212	4.15631	4.70729
gi|15896971|ref|NC_002754.1|	270418	270419	TFB1.expon.peak203	TFB1.expon_r1_peak_200	TFB1.expon_r2_peak_213	4.96217	5.05779
gi|15896971|ref|NC_002754.1|	271101	271102	TFB1.expon.peak204	TFB1.expon_r1_peak_201a	TFB1.expon_r2_peak_214a	2.5635	3.03504
gi|15896971|ref|NC_002754.1|	271464	271465	TFB1.expon.peak205	TFB1.expon_r1_peak_201b	TFB1.expon_r2_peak_214b	3.68396	3.80251
gi|15896971|ref|NC_002754.1|	271631	271632	TFB1.expon.peak206	TFB1.expon_r1_peak_201c	TFB1.expon_r2_peak_214c	2.86455	2.67698
gi|15896971|ref|NC_002754.1|	272821	272822	TFB1.expon.peak207	TFB1.expon_r1_peak_202	TFB1.expon_r2_peak_215b	3.56811	3.30116
gi|15896971|ref|NC_002754.1|	274109	274110	TFB1.expon.peak208	TFB1.expon_r1_peak_204	TFB1.expon_r2_peak_217	6.90786	7.60171
gi|15896971|ref|NC_002754.1|	275428	275429	TFB1.expon.peak209	TFB1.expon_r1_peak_205	TFB1.expon_r2_peak_218	9.49192	9.36683
gi|15896971|ref|NC_002754.1|	275906	275907	TFB1.expon.peak210	TFB1.expon_r1_peak_206	TFB1.expon_r2_peak_219	2.69902	3.27925
gi|15896971|ref|NC_002754.1|	277429	277430	TFB1.expon.peak211	TFB1.expon_r1_peak_207	TFB1.expon_r2_peak_220	3.4605	3.15243
gi|15896971|ref|NC_002754.1|	278602	278603	TFB1.expon.peak212	TFB1.expon_r1_peak_208	TFB1.expon_r2_peak_221	2.3777	2.26923
gi|15896971|ref|NC_002754.1|	279505	279506	TFB1.expon.peak213	TFB1.expon_r1_peak_209b	TFB1.expon_r2_peak_223b	1.92587	1.87419
gi|15896971|ref|NC_002754.1|	279965	279966	TFB1.expon.peak214	TFB1.expon_r1_peak_210	TFB1.expon_r2_peak_224	2.16905	2.13814
gi|15896971|ref|NC_002754.1|	280792	280793	TFB1.expon.peak215	TFB1.expon_r1_peak_211	TFB1.expon_r2_peak_225	3.02463	2.94186
gi|15896971|ref|NC_002754.1|	281652	281653	TFB1.expon.peak216	TFB1.expon_r1_peak_212	TFB1.expon_r2_peak_227	2.30878	2.44306
gi|15896971|ref|NC_002754.1|	286189	286190	TFB1.expon.peak217	TFB1.expon_r1_peak_214	TFB1.expon_r2_peak_229	3.065	3.60765
gi|15896971|ref|NC_002754.1|	287028	287029	TFB1.expon.peak218	TFB1.expon_r1_peak_215a	TFB1.expon_r2_peak_230a	4.57418	4.48394
gi|15896971|ref|NC_002754.1|	289513	289514	TFB1.expon.peak219	TFB1.expon_r1_peak_216	TFB1.expon_r2_peak_231	2.43377	2.69305
gi|15896971|ref|NC_002754.1|	290967	290968	TFB1.expon.peak220	TFB1.expon_r1_peak_217	TFB1.expon_r2_peak_232b	7.97902	7.65031
gi|15896971|ref|NC_002754.1|	294371	294372	TFB1.expon.peak221	TFB1.expon_r1_peak_218	TFB1.expon_r2_peak_233b	2.37448	2.41744
gi|15896971|ref|NC_002754.1|	294878	294879	TFB1.expon.peak222	TFB1.expon_r1_peak_219	TFB1.expon_r2_peak_234	5.08713	4.83281
gi|15896971|ref|NC_002754.1|	297142	297143	TFB1.expon.peak223	TFB1.expon_r1_peak_220	TFB1.expon_r2_peak_235	2.92805	3.80835
gi|15896971|ref|NC_002754.1|	297762	297763	TFB1.expon.peak224	TFB1.expon_r1_peak_221	TFB1.expon_r2_peak_236b	3.18543	2.9251
gi|15896971|ref|NC_002754.1|	299579	299580	TFB1.expon.peak225	TFB1.expon_r1_peak_222	TFB1.expon_r2_peak_237	2.8813	2.89347
gi|15896971|ref|NC_002754.1|	300257	300258	TFB1.expon.peak226	TFB1.expon_r1_peak_223	TFB1.expon_r2_peak_238	2.60888	3.11989
gi|15896971|ref|NC_002754.1|	301059	301060	TFB1.expon.peak227	TFB1.expon_r1_peak_224	TFB1.expon_r2_peak_239	4.18171	3.92136
gi|15896971|ref|NC_002754.1|	301507	301508	TFB1.expon.peak228	TFB1.expon_r1_peak_225	TFB1.expon_r2_peak_240	6.88292	7.47642
gi|15896971|ref|NC_002754.1|	304291	304292	TFB1.expon.peak229	TFB1.expon_r1_peak_226b	TFB1.expon_r2_peak_241b	3.53541	4.28961
gi|15896971|ref|NC_002754.1|	305267	305268	TFB1.expon.peak230	TFB1.expon_r1_peak_227a	TFB1.expon_r2_peak_242a	3.09994	3.24925
gi|15896971|ref|NC_002754.1|	305567	305568	TFB1.expon.peak231	TFB1.expon_r1_peak_227b	TFB1.expon_r2_peak_242b	5.79352	5.39545
gi|15896971|ref|NC_002754.1|	306477	306478	TFB1.expon.peak232	TFB1.expon_r1_peak_228	TFB1.expon_r2_peak_243	12.96566	14.30595
gi|15896971|ref|NC_002754.1|	307163	307164	TFB1.expon.peak233	TFB1.expon_r1_peak_229a	TFB1.expon_r2_peak_244a	6.65709	7.10348
gi|15896971|ref|NC_002754.1|	307482	307483	TFB1.expon.peak234	TFB1.expon_r1_peak_229b	TFB1.expon_r2_peak_244b	2.13175	2.11701
gi|15896971|ref|NC_002754.1|	309523	309524	TFB1.expon.peak235	TFB1.expon_r1_peak_230	TFB1.expon_r2_peak_245	3.14804	3.90496
gi|15896971|ref|NC_002754.1|	310422	310423	TFB1.expon.peak236	TFB1.expon_r1_peak_231	TFB1.expon_r2_peak_246	2.02557	2.1997
gi|15896971|ref|NC_002754.1|	314889	314890	TFB1.expon.peak237	TFB1.expon_r1_peak_232	TFB1.expon_r2_peak_248b	2.8145	3.46106
gi|15896971|ref|NC_002754.1|	316483	316484	TFB1.expon.peak238	TFB1.expon_r1_peak_234	TFB1.expon_r2_peak_250	1.65744	1.63023
gi|15896971|ref|NC_002754.1|	318202	318203	TFB1.expon.peak239	TFB1.expon_r1_peak_235	TFB1.expon_r2_peak_251	2.9665	2.91926
gi|15896971|ref|NC_002754.1|	320203	320204	TFB1.expon.peak240	TFB1.expon_r1_peak_237	TFB1.expon_r2_peak_253	2.6643	3.17133
gi|15896971|ref|NC_002754.1|	322498	322499	TFB1.expon.peak241	TFB1.expon_r1_peak_238	TFB1.expon_r2_peak_255	8.08115	9.3972
gi|15896971|ref|NC_002754.1|	329274	329275	TFB1.expon.peak242	TFB1.expon_r1_peak_239	TFB1.expon_r2_peak_256	1.90315	1.81075
gi|15896971|ref|NC_002754.1|	330601	330602	TFB1.expon.peak243	TFB1.expon_r1_peak_240	TFB1.expon_r2_peak_257	4.68804	5.3322
gi|15896971|ref|NC_002754.1|	333449	333450	TFB1.expon.peak244	TFB1.expon_r1_peak_243a	TFB1.expon_r2_peak_259a	6.44625	5.36608
gi|15896971|ref|NC_002754.1|	333732	333733	TFB1.expon.peak245	TFB1.expon_r1_peak_243b	TFB1.expon_r2_peak_259b	10.42559	10.82649
gi|15896971|ref|NC_002754.1|	338928	338929	TFB1.expon.peak246	TFB1.expon_r1_peak_244a	TFB1.expon_r2_peak_261	8.11494	7.64164
gi|15896971|ref|NC_002754.1|	341917	341918	TFB1.expon.peak247	TFB1.expon_r1_peak_245	TFB1.expon_r2_peak_262	4.03881	2.99066
gi|15896971|ref|NC_002754.1|	343858	343859	TFB1.expon.peak248	TFB1.expon_r1_peak_246	TFB1.expon_r2_peak_263	8.54875	10.31783
gi|15896971|ref|NC_002754.1|	346618	346619	TFB1.expon.peak249	TFB1.expon_r1_peak_247	TFB1.expon_r2_peak_264	4.35389	4.19522
gi|15896971|ref|NC_002754.1|	348369	348370	TFB1.expon.peak250	TFB1.expon_r1_peak_248	TFB1.expon_r2_peak_265	4.13608	4.07659
gi|15896971|ref|NC_002754.1|	351551	351552	TFB1.expon.peak251	TFB1.expon_r1_peak_250	TFB1.expon_r2_peak_268	2.68829	2.77415
gi|15896971|ref|NC_002754.1|	352658	352659	TFB1.expon.peak252	TFB1.expon_r1_peak_251a	TFB1.expon_r2_peak_269a	1.59419	1.70559
gi|15896971|ref|NC_002754.1|	352890	352891	TFB1.expon.peak253	TFB1.expon_r1_peak_251b	TFB1.expon_r2_peak_269b	4.87313	5.21963
gi|15896971|ref|NC_002754.1|	353764	353765	TFB1.expon.peak254	TFB1.expon_r1_peak_252b	TFB1.expon_r2_peak_270b	2.16855	2.37068
gi|15896971|ref|NC_002754.1|	354014	354015	TFB1.expon.peak255	TFB1.expon_r1_peak_252c	TFB1.expon_r2_peak_270c	1.80181	1.95371
gi|15896971|ref|NC_002754.1|	354578	354579	TFB1.expon.peak256	TFB1.expon_r1_peak_253a	TFB1.expon_r2_peak_271a	6.65059	6.85348
gi|15896971|ref|NC_002754.1|	355896	355897	TFB1.expon.peak257	TFB1.expon_r1_peak_254	TFB1.expon_r2_peak_272	3.55986	4.01073
gi|15896971|ref|NC_002754.1|	357770	357771	TFB1.expon.peak258	TFB1.expon_r1_peak_255	TFB1.expon_r2_peak_273	3.39644	3.68365
gi|15896971|ref|NC_002754.1|	358686	358687	TFB1.expon.peak259	TFB1.expon_r1_peak_256	TFB1.expon_r2_peak_274	5.07429	4.50774
gi|15896971|ref|NC_002754.1|	361036	361037	TFB1.expon.peak260	TFB1.expon_r1_peak_257	TFB1.expon_r2_peak_276	3.50131	3.63349
gi|15896971|ref|NC_002754.1|	362312	362313	TFB1.expon.peak261	TFB1.expon_r1_peak_258	TFB1.expon_r2_peak_277	2.44083	2.50987
gi|15896971|ref|NC_002754.1|	362686	362687	TFB1.expon.peak262	TFB1.expon_r1_peak_259	TFB1.expon_r2_peak_278	2.64795	3.17382
gi|15896971|ref|NC_002754.1|	363146	363147	TFB1.expon.peak263	TFB1.expon_r1_peak_260	TFB1.expon_r2_peak_279	5.45988	5.54838
gi|15896971|ref|NC_002754.1|	365873	365874	TFB1.expon.peak264	TFB1.expon_r1_peak_261	TFB1.expon_r2_peak_280	2.83242	2.81974
gi|15896971|ref|NC_002754.1|	369395	369396	TFB1.expon.peak265	TFB1.expon_r1_peak_262	TFB1.expon_r2_peak_281a	2.13487	2.43181
gi|15896971|ref|NC_002754.1|	370939	370940	TFB1.expon.peak266	TFB1.expon_r1_peak_264	TFB1.expon_r2_peak_282	17.6639	15.05687
gi|15896971|ref|NC_002754.1|	371627	371628	TFB1.expon.peak267	TFB1.expon_r1_peak_265	TFB1.expon_r2_peak_283a	7.82383	9.55271
gi|15896971|ref|NC_002754.1|	372734	372735	TFB1.expon.peak268	TFB1.expon_r1_peak_266	TFB1.expon_r2_peak_284	2.89771	3.33931
gi|15896971|ref|NC_002754.1|	374330	374331	TFB1.expon.peak269	TFB1.expon_r1_peak_267	TFB1.expon_r2_peak_285	3.35154	3.69594
gi|15896971|ref|NC_002754.1|	377795	377796	TFB1.expon.peak270	TFB1.expon_r1_peak_269a	TFB1.expon_r2_peak_286a	7.21073	6.92693
gi|15896971|ref|NC_002754.1|	378126	378127	TFB1.expon.peak271	TFB1.expon_r1_peak_269b	TFB1.expon_r2_peak_286b	8.09362	8.03304
gi|15896971|ref|NC_002754.1|	379088	379089	TFB1.expon.peak272	TFB1.expon_r1_peak_270	TFB1.expon_r2_peak_287	3.52892	5.60191
gi|15896971|ref|NC_002754.1|	379521	379522	TFB1.expon.peak273	TFB1.expon_r1_peak_271	TFB1.expon_r2_peak_288	2.55964	2.49251
gi|15896971|ref|NC_002754.1|	380616	380617	TFB1.expon.peak274	TFB1.expon_r1_peak_272a	TFB1.expon_r2_peak_289a	6.92521	7.09535
gi|15896971|ref|NC_002754.1|	380834	380835	TFB1.expon.peak275	TFB1.expon_r1_peak_272b	TFB1.expon_r2_peak_289b	2.24303	2.42418
gi|15896971|ref|NC_002754.1|	381144	381145	TFB1.expon.peak276	TFB1.expon_r1_peak_272c	TFB1.expon_r2_peak_289c	3.14491	2.97469
gi|15896971|ref|NC_002754.1|	381847	381848	TFB1.expon.peak277	TFB1.expon_r1_peak_273	TFB1.expon_r2_peak_291	3.09201	2.79858
gi|15896971|ref|NC_002754.1|	382621	382622	TFB1.expon.peak278	TFB1.expon_r1_peak_274	TFB1.expon_r2_peak_292	2.99861	2.97734
gi|15896971|ref|NC_002754.1|	383998	383999	TFB1.expon.peak279	TFB1.expon_r1_peak_275	TFB1.expon_r2_peak_293	2.2847	2.68941
gi|15896971|ref|NC_002754.1|	384378	384379	TFB1.expon.peak280	TFB1.expon_r1_peak_276	TFB1.expon_r2_peak_294	7.38295	7.74326
gi|15896971|ref|NC_002754.1|	385420	385421	TFB1.expon.peak281	TFB1.expon_r1_peak_277a	TFB1.expon_r2_peak_295a	10.57083	11.98937
gi|15896971|ref|NC_002754.1|	385810	385811	TFB1.expon.peak282	TFB1.expon_r1_peak_277b	TFB1.expon_r2_peak_295b	2.57926	2.63168
gi|15896971|ref|NC_002754.1|	386758	386759	TFB1.expon.peak283	TFB1.expon_r1_peak_278a	TFB1.expon_r2_peak_296a	22.04713	26.30324
gi|15896971|ref|NC_002754.1|	387210	387211	TFB1.expon.peak284	TFB1.expon_r1_peak_278b	TFB1.expon_r2_peak_296b	9.07773	8.65727
gi|15896971|ref|NC_002754.1|	387879	387880	TFB1.expon.peak285	TFB1.expon_r1_peak_279	TFB1.expon_r2_peak_297	2.47639	2.78048
gi|15896971|ref|NC_002754.1|	388732	388733	TFB1.expon.peak286	TFB1.expon_r1_peak_280	TFB1.expon_r2_peak_298a	2.0211	1.89329
gi|15896971|ref|NC_002754.1|	389449	389450	TFB1.expon.peak287	TFB1.expon_r1_peak_281	TFB1.expon_r2_peak_299	8.41409	7.70032
gi|15896971|ref|NC_002754.1|	390513	390514	TFB1.expon.peak288	TFB1.expon_r1_peak_283	TFB1.expon_r2_peak_301	2.77785	3.76632
gi|15896971|ref|NC_002754.1|	391242	391243	TFB1.expon.peak289	TFB1.expon_r1_peak_284a	TFB1.expon_r2_peak_302a	2.69815	2.78389
gi|15896971|ref|NC_002754.1|	391462	391463	TFB1.expon.peak290	TFB1.expon_r1_peak_284b	TFB1.expon_r2_peak_302b	2.87599	2.6335
gi|15896971|ref|NC_002754.1|	392395	392396	TFB1.expon.peak291	TFB1.expon_r1_peak_285	TFB1.expon_r2_peak_303	3.06313	2.76158
gi|15896971|ref|NC_002754.1|	393271	393272	TFB1.expon.peak292	TFB1.expon_r1_peak_286a	TFB1.expon_r2_peak_304a	3.52309	3.22713
gi|15896971|ref|NC_002754.1|	393556	393557	TFB1.expon.peak293	TFB1.expon_r1_peak_286b	TFB1.expon_r2_peak_304b	6.44387	7.50403
gi|15896971|ref|NC_002754.1|	394278	394279	TFB1.expon.peak294	TFB1.expon_r1_peak_287	TFB1.expon_r2_peak_305	2.87383	3.36882
gi|15896971|ref|NC_002754.1|	395136	395137	TFB1.expon.peak295	TFB1.expon_r1_peak_288	TFB1.expon_r2_peak_306	3.82594	3.7684
gi|15896971|ref|NC_002754.1|	396400	396401	TFB1.expon.peak296	TFB1.expon_r1_peak_289	TFB1.expon_r2_peak_307	3.04036	2.87142
gi|15896971|ref|NC_002754.1|	398319	398320	TFB1.expon.peak297	TFB1.expon_r1_peak_290a	TFB1.expon_r2_peak_308a	1.57138	1.43112
gi|15896971|ref|NC_002754.1|	398507	398508	TFB1.expon.peak298	TFB1.expon_r1_peak_290b	TFB1.expon_r2_peak_308b	1.43603	1.48834
gi|15896971|ref|NC_002754.1|	398965	398966	TFB1.expon.peak299	TFB1.expon_r1_peak_291	TFB1.expon_r2_peak_309	8.70477	8.64704
gi|15896971|ref|NC_002754.1|	400660	400661	TFB1.expon.peak300	TFB1.expon_r1_peak_292	TFB1.expon_r2_peak_311	2.3853	2.70935
gi|15896971|ref|NC_002754.1|	406212	406213	TFB1.expon.peak301	TFB1.expon_r1_peak_294	TFB1.expon_r2_peak_314	7.00273	6.69007
gi|15896971|ref|NC_002754.1|	411202	411203	TFB1.expon.peak302	TFB1.expon_r1_peak_297	TFB1.expon_r2_peak_316	4.84391	5.12189
gi|15896971|ref|NC_002754.1|	412564	412565	TFB1.expon.peak303	TFB1.expon_r1_peak_298	TFB1.expon_r2_peak_317	2.22283	2.24334
gi|15896971|ref|NC_002754.1|	416106	416107	TFB1.expon.peak304	TFB1.expon_r1_peak_300	TFB1.expon_r2_peak_320	6.35676	5.87103
gi|15896971|ref|NC_002754.1|	417153	417154	TFB1.expon.peak305	TFB1.expon_r1_peak_301	TFB1.expon_r2_peak_321	2.24912	2.31939
gi|15896971|ref|NC_002754.1|	417718	417719	TFB1.expon.peak306	TFB1.expon_r1_peak_302	TFB1.expon_r2_peak_322	4.25223	4.57232
gi|15896971|ref|NC_002754.1|	418336	418337	TFB1.expon.peak307	TFB1.expon_r1_peak_303a	TFB1.expon_r2_peak_323a	3.32984	3.54333
gi|15896971|ref|NC_002754.1|	418574	418575	TFB1.expon.peak308	TFB1.expon_r1_peak_303b	TFB1.expon_r2_peak_323b	2.43425	2.3085
gi|15896971|ref|NC_002754.1|	424187	424188	TFB1.expon.peak309	TFB1.expon_r1_peak_304b	TFB1.expon_r2_peak_325b	3.1904	2.87477
gi|15896971|ref|NC_002754.1|	426173	426174	TFB1.expon.peak310	TFB1.expon_r1_peak_305	TFB1.expon_r2_peak_326	3.9341	4.28558
gi|15896971|ref|NC_002754.1|	427184	427185	TFB1.expon.peak311	TFB1.expon_r1_peak_306	TFB1.expon_r2_peak_328a	5.22802	5.5495
gi|15896971|ref|NC_002754.1|	432223	432224	TFB1.expon.peak312	TFB1.expon_r1_peak_308	TFB1.expon_r2_peak_331	2.34498	2.6314
gi|15896971|ref|NC_002754.1|	433854	433855	TFB1.expon.peak313	TFB1.expon_r1_peak_310a	TFB1.expon_r2_peak_333a	2.91735	3.76721
gi|15896971|ref|NC_002754.1|	434118	434119	TFB1.expon.peak314	TFB1.expon_r1_peak_310b	TFB1.expon_r2_peak_333b	3.32336	3.29729
gi|15896971|ref|NC_002754.1|	434459	434460	TFB1.expon.peak315	TFB1.expon_r1_peak_311	TFB1.expon_r2_peak_334a	5.09625	5.36902
gi|15896971|ref|NC_002754.1|	434758	434759	TFB1.expon.peak316	TFB1.expon_r1_peak_312a	TFB1.expon_r2_peak_334b	4.15657	4.32237
gi|15896971|ref|NC_002754.1|	435759	435760	TFB1.expon.peak317	TFB1.expon_r1_peak_313a	TFB1.expon_r2_peak_335a	3.46363	3.75615
gi|15896971|ref|NC_002754.1|	435957	435958	TFB1.expon.peak318	TFB1.expon_r1_peak_313b	TFB1.expon_r2_peak_335b	2.48895	2.92058
gi|15896971|ref|NC_002754.1|	439629	439630	TFB1.expon.peak319	TFB1.expon_r1_peak_315	TFB1.expon_r2_peak_336	8.89095	9.09124
gi|15896971|ref|NC_002754.1|	440848	440849	TFB1.expon.peak320	TFB1.expon_r1_peak_316	TFB1.expon_r2_peak_337	3.24386	3.62131
gi|15896971|ref|NC_002754.1|	441530	441531	TFB1.expon.peak321	TFB1.expon_r1_peak_317a	TFB1.expon_r2_peak_338a	2.88935	2.8367
gi|15896971|ref|NC_002754.1|	441759	441760	TFB1.expon.peak322	TFB1.expon_r1_peak_317b	TFB1.expon_r2_peak_338b	2.64352	2.51355
gi|15896971|ref|NC_002754.1|	442779	442780	TFB1.expon.peak323	TFB1.expon_r1_peak_318	TFB1.expon_r2_peak_339	37.72795	40.88097
gi|15896971|ref|NC_002754.1|	444396	444397	TFB1.expon.peak324	TFB1.expon_r1_peak_319	TFB1.expon_r2_peak_340	2.90699	3.82443
gi|15896971|ref|NC_002754.1|	445179	445180	TFB1.expon.peak325	TFB1.expon_r1_peak_320	TFB1.expon_r2_peak_341	6.40983	5.13312
gi|15896971|ref|NC_002754.1|	448671	448672	TFB1.expon.peak326	TFB1.expon_r1_peak_321	TFB1.expon_r2_peak_342	2.42549	2.39927
gi|15896971|ref|NC_002754.1|	449041	449042	TFB1.expon.peak327	TFB1.expon_r1_peak_322	TFB1.expon_r2_peak_343	29.14919	29.55268
gi|15896971|ref|NC_002754.1|	449651	449652	TFB1.expon.peak328	TFB1.expon_r1_peak_323a	TFB1.expon_r2_peak_344a	4.31009	3.56469
gi|15896971|ref|NC_002754.1|	449953	449954	TFB1.expon.peak329	TFB1.expon_r1_peak_323b	TFB1.expon_r2_peak_344b	10.65897	10.5358
gi|15896971|ref|NC_002754.1|	450956	450957	TFB1.expon.peak330	TFB1.expon_r1_peak_324	TFB1.expon_r2_peak_345	3.80454	3.70371
gi|15896971|ref|NC_002754.1|	453324	453325	TFB1.expon.peak331	TFB1.expon_r1_peak_325b	TFB1.expon_r2_peak_346b	22.09217	16.75014
gi|15896971|ref|NC_002754.1|	453786	453787	TFB1.expon.peak332	TFB1.expon_r1_peak_326	TFB1.expon_r2_peak_347b	2.63615	3.06208
gi|15896971|ref|NC_002754.1|	454338	454339	TFB1.expon.peak333	TFB1.expon_r1_peak_327	TFB1.expon_r2_peak_348	2.9431	3.08749
gi|15896971|ref|NC_002754.1|	455998	455999	TFB1.expon.peak334	TFB1.expon_r1_peak_328	TFB1.expon_r2_peak_349	4.43141	4.58508
gi|15896971|ref|NC_002754.1|	456483	456484	TFB1.expon.peak335	TFB1.expon_r1_peak_329a	TFB1.expon_r2_peak_350a	1.84288	1.80706
gi|15896971|ref|NC_002754.1|	456757	456758	TFB1.expon.peak336	TFB1.expon_r1_peak_329b	TFB1.expon_r2_peak_350b	5.28428	5.0717
gi|15896971|ref|NC_002754.1|	456959	456960	TFB1.expon.peak337	TFB1.expon_r1_peak_329c	TFB1.expon_r2_peak_350c	2.52995	2.45081
gi|15896971|ref|NC_002754.1|	457300	457301	TFB1.expon.peak338	TFB1.expon_r1_peak_330	TFB1.expon_r2_peak_351	3.25383	2.88772
gi|15896971|ref|NC_002754.1|	460943	460944	TFB1.expon.peak339	TFB1.expon_r1_peak_331	TFB1.expon_r2_peak_352	5.07839	4.74761
gi|15896971|ref|NC_002754.1|	464715	464716	TFB1.expon.peak340	TFB1.expon_r1_peak_332	TFB1.expon_r2_peak_353	3.23766	3.53543
gi|15896971|ref|NC_002754.1|	465244	465245	TFB1.expon.peak341	TFB1.expon_r1_peak_333	TFB1.expon_r2_peak_354	10.83337	12.09405
gi|15896971|ref|NC_002754.1|	466220	466221	TFB1.expon.peak342	TFB1.expon_r1_peak_334a	TFB1.expon_r2_peak_355a	8.88206	9.08937
gi|15896971|ref|NC_002754.1|	466422	466423	TFB1.expon.peak343	TFB1.expon_r1_peak_334b	TFB1.expon_r2_peak_355b	2.54386	2.74964
gi|15896971|ref|NC_002754.1|	467471	467472	TFB1.expon.peak344	TFB1.expon_r1_peak_336	TFB1.expon_r2_peak_357	24.22899	26.817
gi|15896971|ref|NC_002754.1|	468449	468450	TFB1.expon.peak345	TFB1.expon_r1_peak_337	TFB1.expon_r2_peak_359	2.18709	2.24055
gi|15896971|ref|NC_002754.1|	472178	472179	TFB1.expon.peak346	TFB1.expon_r1_peak_338	TFB1.expon_r2_peak_360	3.07899	2.74406
gi|15896971|ref|NC_002754.1|	474002	474003	TFB1.expon.peak347	TFB1.expon_r1_peak_339	TFB1.expon_r2_peak_362	5.56841	5.64596
gi|15896971|ref|NC_002754.1|	474371	474372	TFB1.expon.peak348	TFB1.expon_r1_peak_340a	TFB1.expon_r2_peak_363	2.0306	2.07697
